name,category,price,quality,reliability,moq,delivery_time,reviews,historical_score
Supplier_18877,Phone,88229,7.3,99,14,5,3.5,43.87
Supplier_18878,Toys,2705,8.4,82,63,13,3.1,42.25
Supplier_18879,Phone,54558,7.3,89,10,13,3.1,40.87
Supplier_18880,Stationery,87,9.1,84,2743,1,4.7,60.51
Supplier_18881,Industrial,106068,7.3,85,5,4,3.6,42.85
Supplier_18882,Auto,37005,9.1,72,1,2,3.1,59.5
Supplier_18883,Fashion,3603,7.7,100,469,9,4.5,44.84
Supplier_18884,Appliances,23445,8.5,77,1,1,3.1,65.69
Supplier_18885,Kitchen,7685,8.8,79,26,10,3.6,40.78
Supplier_18886,Grocery,943,8.7,74,112,11,4.2,40.92
Supplier_18887,Fashion,2907,8.6,93,180,9,4.5,45.32
Supplier_18888,Appliances,86204,9.2,98,2,12,3.7,51.62
Supplier_18889,Pets,3631,6.9,89,24,10,4.9,42.01
Supplier_18890,Sports,933,7.4,96,23,11,3.1,43.45
Supplier_18891,Toys,7213,8.2,89,86,6,4.4,44.47
Supplier_18892,Sports,1144,9.3,93,33,14,4.9,46.37
Supplier_18893,Stationery,74,8.3,75,791,7,3.3,41.95
Supplier_18894,Kitchen,12660,6.9,73,27,5,3.7,36.12
Supplier_18895,Laptop,113492,9.0,73,10,1,4.8,60.3
Supplier_18896,Appliances,82360,9.0,99,2,10,4.4,55.69
Supplier_18897,Music,76072,8.5,71,4,7,3.1,46.41
Supplier_18898,Music,87113,6.1,89,4,9,4.8,41.34
Supplier_18899,Sports,10404,8.1,81,11,2,3.4,46.63
Supplier_18900,Stationery,367,7.0,90,503,7,4.9,44.04
Supplier_18901,Industrial,188486,6.1,95,5,5,3.7,45.41
Supplier_18902,Music,142147,8.2,84,5,4,3.6,46.19
Supplier_18903,Gardening,938,7.2,71,65,3,4.5,41.98
Supplier_18904,Furniture,55412,8.0,76,4,11,3.8,42.4
Supplier_18905,Music,122782,9.8,79,1,2,3.9,63.02
Supplier_18906,Grocery,417,9.9,87,239,8,4.2,49.96
Supplier_18907,Auto,8131,7.4,94,13,12,4.9,41.3
Supplier_18908,Kitchen,11082,8.1,71,20,12,4.8,42.37
Supplier_18909,Industrial,133657,6.4,91,1,12,4.4,50.6
Supplier_18910,Toys,668,6.5,78,62,12,4.6,37.07
Supplier_18911,Solar,436136,9.7,90,4,2,4.3,56.76
Supplier_18912,Fashion,756,6.2,84,338,10,3.2,35.55
Supplier_18913,Grocery,863,9.9,95,805,14,3.3,46.72
Supplier_18914,Gardening,1148,6.2,72,45,10,3.3,35.22
Supplier_18915,Fashion,3780,8.9,81,440,2,3.7,49.91
Supplier_18916,Music,129727,6.7,78,4,7,4.9,41.85
Supplier_18917,Grocery,539,7.9,78,107,10,3.4,39.21
Supplier_18918,Laptop,126819,6.2,93,3,2,3.2,47.55
Supplier_18919,Kitchen,13597,7.6,74,17,12,4.6,39.9
Supplier_18920,Grocery,1174,7.3,73,640,12,4.4,38.1
Supplier_18921,Fashion,2423,8.2,95,68,7,3.6,48.65
Supplier_18922,Music,4143,9.5,75,3,13,3.8,48.2
Supplier_18923,Sports,2664,9.5,86,28,13,3.3,46.51
Supplier_18924,Kitchen,16164,6.8,75,12,5,4.7,38.9
Supplier_18925,Solar,255775,9.7,97,4,14,4.5,53.75
Supplier_18926,Skincare,3208,7.1,94,111,9,3.6,41.17
Supplier_18927,Grocery,1369,9.9,98,254,13,4.9,50.56
Supplier_18928,Laptop,100550,7.7,72,3,1,3.8,57.9
Supplier_18929,Appliances,65151,6.0,90,3,3,3.7,44.23
Supplier_18930,Camera,35092,9.0,86,3,14,4.0,46.72
Supplier_18931,Camera,168289,9.4,95,1,3,4.8,61.76
Supplier_18932,Solar,461637,6.1,94,2,8,3.5,43.67
Supplier_18933,Gardening,4238,7.6,99,37,4,3.6,45.37
Supplier_18934,Fashion,252,9.3,85,97,7,3.5,47.32
Supplier_18935,Stationery,199,8.9,70,4083,14,3.7,43.63
Supplier_18936,Grocery,1342,9.9,99,596,7,3.7,52.67
Supplier_18937,Kitchen,7143,8.2,84,28,3,4.7,47.16
Supplier_18938,Solar,215840,6.0,95,4,4,4.7,46.75
Supplier_18939,Appliances,27022,7.2,71,2,14,4.6,43.44
Supplier_18940,Camera,126806,6.6,79,3,5,3.1,43.46
Supplier_18941,Kitchen,6565,8.4,74,6,11,4.5,41.78
Supplier_18942,Appliances,12883,6.9,100,1,2,3.6,59.58
Supplier_18943,Toys,4276,9.1,97,57,10,4.6,47.89
Supplier_18944,Sports,11608,8.0,98,16,2,4.3,51.85
Supplier_18945,Furniture,77324,9.4,71,5,8,4.7,47.21
Supplier_18946,Music,75107,7.4,99,5,3,4.3,51.5
Supplier_18947,Solar,63011,6.1,73,5,11,4.3,37.53
Supplier_18948,Fashion,3187,7.0,75,494,2,3.5,43.53
Supplier_18949,Music,14457,8.7,91,5,8,4.5,47.57
Supplier_18950,Music,32615,8.7,92,4,13,4.0,48.3
Supplier_18951,Kitchen,18728,10.0,78,23,9,4.0,45.22
Supplier_18952,Camera,232055,7.7,99,3,1,4.7,60.83
Supplier_18953,Sports,11802,8.9,71,42,12,4.4,41.48
Supplier_18954,Phone,51068,8.5,74,11,6,3.6,44.6
Supplier_18955,Skincare,1976,8.7,93,142,10,3.6,45.37
Supplier_18956,Furniture,33947,9.0,100,1,4,3.9,63.31
Supplier_18957,Camera,225442,7.8,88,2,14,3.8,47.91
Supplier_18958,Skincare,1697,8.1,100,163,6,3.1,48.16
Supplier_18959,Appliances,69817,9.5,80,2,4,3.0,53.89
Supplier_18960,Appliances,23559,8.5,90,3,10,3.1,43.94
Supplier_18961,Gardening,1580,7.2,84,95,11,3.5,40.68
Supplier_18962,Industrial,17491,7.8,93,1,9,5.0,55.38
Supplier_18963,Laptop,54972,7.8,75,9,1,3.1,54.75
Supplier_18964,Stationery,323,9.4,100,2670,12,4.8,47.58
Supplier_18965,Pets,584,7.7,75,47,3,3.3,43.84
Supplier_18966,Camera,123362,8.1,76,2,2,4.2,53.78
Supplier_18967,Camera,248150,8.0,81,3,1,4.3,56.77
Supplier_18968,Sports,10385,8.1,93,25,2,4.5,51.13
Supplier_18969,Kitchen,857,7.1,87,12,6,3.0,42.94
Supplier_18970,Kitchen,2732,7.3,78,24,1,3.9,54.12
Supplier_18971,Furniture,17561,8.2,94,5,12,4.1,47.46
Supplier_18972,Stationery,114,8.0,100,3646,1,3.8,60.73
Supplier_18973,Toys,2116,6.5,94,27,5,4.9,44.74
Supplier_18974,Skincare,389,9.0,87,46,8,3.6,46.34
Supplier_18975,Music,136207,8.8,80,5,14,3.6,44.09
Supplier_18976,Skincare,4554,7.0,100,184,9,5.0,44.1
Supplier_18977,Laptop,71220,6.8,89,2,12,3.3,45.84
Supplier_18978,Skincare,3206,8.5,85,55,4,4.8,49.24
Supplier_18979,Music,54109,6.0,92,3,4,4.5,45.41
Supplier_18980,Sports,11175,8.4,85,50,10,4.3,45.47
Supplier_18981,Music,136059,6.0,71,2,2,3.6,43.11
Supplier_18982,Toys,1990,8.1,73,43,9,3.8,40.21
Supplier_18983,Kitchen,5766,6.3,95,14,11,3.9,38.82
Supplier_18984,Fashion,1081,6.6,71,114,6,4.8,39.48
Supplier_18985,Gardening,1303,7.9,86,81,13,4.8,42.06
Supplier_18986,Laptop,135879,9.1,97,1,9,4.9,58.31
Supplier_18987,Pets,2720,6.2,75,42,10,3.2,36.25
Supplier_18988,Laptop,45190,7.5,85,7,7,4.9,45.61
Supplier_18989,Industrial,173671,8.7,90,1,11,4.2,52.87
Supplier_18990,Camera,169445,7.5,96,3,7,4.7,51.4
Supplier_18991,Camera,27959,9.6,93,2,12,4.0,54.29
Supplier_18992,Stationery,472,6.3,97,1630,13,4.1,38.41
Supplier_18993,Kitchen,967,9.5,91,11,4,4.2,52.33
Supplier_18994,Toys,8745,8.2,81,24,9,4.7,45.16
Supplier_18995,Stationery,382,9.0,81,3213,12,4.3,43.84
Supplier_18996,Skincare,329,8.9,94,157,6,3.8,45.82
Supplier_18997,Auto,23984,9.9,80,1,14,3.4,54.68
Supplier_18998,Laptop,128925,8.8,96,4,1,3.2,62.17
Supplier_18999,Phone,30232,7.5,80,5,1,3.2,53.63
Supplier_19000,Fashion,1570,6.3,84,460,1,4.9,51.8
Supplier_19001,Skincare,2339,8.7,74,155,3,3.1,45.62
Supplier_19002,Stationery,499,9.2,92,3395,2,4.9,54.53
Supplier_19003,Gardening,3882,6.6,88,72,9,3.0,40.6
Supplier_19004,Stationery,429,7.1,90,4975,1,4.2,55.72
Supplier_19005,Toys,4823,8.9,72,69,3,3.6,45.95
Supplier_19006,Skincare,2205,9.1,89,108,9,4.9,47.44
Supplier_19007,Camera,102276,9.4,88,2,4,3.9,52.67
Supplier_19008,Sports,8286,8.3,81,7,13,4.4,43.8
Supplier_19009,Phone,51459,9.5,70,5,11,4.1,44.98
Supplier_19010,Music,39435,7.2,80,5,12,3.8,40.13
Supplier_19011,Fashion,3826,7.5,87,475,5,4.6,44.23
Supplier_19012,Kitchen,13624,7.8,82,12,9,4.4,42.11
Supplier_19013,Gardening,3499,6.2,99,49,2,4.9,47.95
Supplier_19014,Furniture,74713,9.8,89,2,2,4.6,57.72
Supplier_19015,Skincare,4117,6.5,93,149,2,3.1,46.59
Supplier_19016,Stationery,318,7.5,93,3692,3,5.0,48.99
Supplier_19017,Music,9316,8.4,72,1,4,3.4,53.45
Supplier_19018,Music,120054,6.8,95,1,4,3.3,53.13
Supplier_19019,Toys,9509,6.1,97,10,5,3.8,42.89
Supplier_19020,Camera,67821,8.5,84,3,5,4.0,45.97
Supplier_19021,Kitchen,16852,9.5,86,25,1,4.2,63.87
Supplier_19022,Stationery,271,8.4,82,3832,5,4.1,45.08
Supplier_19023,Sports,12318,6.8,73,5,9,4.1,41.07
Supplier_19024,Laptop,55806,6.7,96,2,8,4.7,50.39
Supplier_19025,Camera,133087,6.5,83,3,2,3.3,47.02
Supplier_19026,Sports,3966,7.8,93,42,7,3.3,44.14
Supplier_19027,Sports,5650,6.3,83,37,4,3.8,40.67
Supplier_19028,Auto,25239,6.3,74,16,6,4.4,38.54
Supplier_19029,Sports,12449,8.1,84,17,5,3.8,46.6
Supplier_19030,Industrial,186348,7.0,93,2,6,4.6,50.37
Supplier_19031,Fashion,2384,8.8,72,157,11,4.3,40.75
Supplier_19032,Stationery,141,9.1,77,968,8,4.5,44.59
Supplier_19033,Sports,3042,7.7,85,26,1,3.2,53.94
Supplier_19034,Pets,1560,7.3,76,17,12,4.3,38.79
Supplier_19035,Appliances,28066,6.2,89,3,13,3.1,38.13
Supplier_19036,Solar,263631,8.8,76,3,8,4.1,47.17
Supplier_19037,Appliances,95937,6.5,94,2,1,3.6,59.82
Supplier_19038,Pets,3643,8.6,87,36,5,3.0,46.69
Supplier_19039,Sports,7611,6.3,91,28,3,4.3,45.48
Supplier_19040,Laptop,60054,7.4,99,7,10,3.2,45.51
Supplier_19041,Laptop,114592,9.8,89,6,1,3.8,62.35
Supplier_19042,Toys,1048,7.7,81,20,4,3.7,46.81
Supplier_19043,Music,65516,8.5,88,4,13,3.4,46.33
Supplier_19044,Stationery,125,7.8,77,2643,10,3.3,43.92
Supplier_19045,Skincare,3644,8.4,76,112,5,4.3,41.43
Supplier_19046,Laptop,142591,9.1,97,1,13,4.4,58.9
Supplier_19047,Music,66143,7.0,83,1,4,4.5,53.45
Supplier_19048,Furniture,30073,6.8,72,5,14,4.0,36.32
Supplier_19049,Sports,13627,6.8,85,33,9,4.7,39.09
Supplier_19050,Furniture,79714,7.1,79,2,8,5.0,45.49
Supplier_19051,Skincare,1969,6.8,80,188,13,3.4,38.42
Supplier_19052,Laptop,85210,7.3,85,6,9,3.6,40.49
Supplier_19053,Skincare,3095,6.4,72,49,12,4.9,37.58
Supplier_19054,Industrial,94011,7.5,79,1,2,4.8,57.06
Supplier_19055,Sports,11729,9.9,72,13,14,3.6,45.86
Supplier_19056,Appliances,84144,7.3,72,3,14,3.5,42.96
Supplier_19057,Phone,69020,8.6,89,15,6,4.6,46.83
Supplier_19058,Auto,40140,6.3,77,9,4,3.1,37.33
Supplier_19059,Grocery,665,7.1,78,236,7,3.1,37.67
Supplier_19060,Grocery,1152,9.8,75,562,1,4.0,55.63
Supplier_19061,Fashion,1755,9.4,98,283,4,4.1,47.86
Supplier_19062,Auto,31449,9.2,83,2,6,3.7,54.77
Supplier_19063,Appliances,59397,6.5,84,1,2,4.5,54.76
Supplier_19064,Auto,24653,8.1,74,12,4,4.0,45.28
Supplier_19065,Stationery,314,6.2,84,3173,14,3.1,38.05
Supplier_19066,Auto,11056,7.2,91,17,1,4.4,56.23
Supplier_19067,Sports,4231,7.8,70,22,2,4.2,47.29
Supplier_19068,Appliances,92180,8.4,93,1,1,3.9,66.85
Supplier_19069,Industrial,158354,7.5,88,2,13,4.5,44.52
Supplier_19070,Kitchen,15250,9.3,74,19,9,3.1,44.84
Supplier_19071,Skincare,4938,8.1,85,154,14,4.5,43.31
Supplier_19072,Music,28880,6.7,81,3,10,3.8,38.31
Supplier_19073,Sports,10493,8.8,83,18,1,3.4,56.65
Supplier_19074,Furniture,64815,7.4,71,5,14,4.9,40.99
Supplier_19075,Skincare,3697,6.3,74,152,12,4.3,36.1
Supplier_19076,Gardening,4776,6.7,77,99,11,3.4,39.91
Supplier_19077,Furniture,51622,9.2,70,1,6,4.1,51.87
Supplier_19078,Gardening,3379,9.9,90,81,2,4.9,54.83
Supplier_19079,Appliances,68481,6.6,70,3,7,3.3,36.02
Supplier_19080,Music,8560,8.8,71,4,13,4.7,44.64
Supplier_19081,Appliances,14810,9.6,91,3,11,3.2,49.5
Supplier_19082,Music,102553,8.8,99,5,5,3.0,49.42
Supplier_19083,Gardening,2079,8.8,81,30,8,3.0,41.58
Supplier_19084,Phone,118230,9.1,85,16,7,4.2,46.77
Supplier_19085,Camera,34522,8.2,87,2,5,4.9,53.46
Supplier_19086,Camera,135379,7.8,83,1,1,3.4,62.32
Supplier_19087,Auto,7396,7.8,77,19,14,4.1,43.14
Supplier_19088,Phone,48409,7.1,83,17,14,3.4,41.32
Supplier_19089,Sports,10371,6.2,73,41,6,3.6,37.63
Supplier_19090,Industrial,16792,8.5,99,4,6,3.7,49.6
Supplier_19091,Sports,10513,8.3,100,30,6,4.5,49.62
Supplier_19092,Laptop,109767,9.4,92,1,2,4.9,63.71
Supplier_19093,Toys,2839,7.8,95,84,10,4.4,43.76
Supplier_19094,Pets,6918,8.9,71,48,6,3.4,40.11
Supplier_19095,Appliances,19325,8.1,91,3,2,4.3,52.14
Supplier_19096,Grocery,691,9.1,73,548,7,3.3,44.88
Supplier_19097,Fashion,2684,7.4,90,480,14,3.3,40.01
Supplier_19098,Solar,159333,8.9,94,1,5,4.5,55.07
Supplier_19099,Skincare,1799,8.7,98,146,3,4.3,52.81
Supplier_19100,Music,44605,6.0,75,4,7,3.3,37.94
Supplier_19101,Skincare,2792,9.2,86,152,14,5.0,46.31
Supplier_19102,Skincare,4886,9.1,93,93,12,3.0,44.6
Supplier_19103,Laptop,60033,7.6,85,4,9,3.4,46.95
Supplier_19104,Solar,257136,7.4,99,2,2,3.5,54.19
Supplier_19105,Gardening,1997,7.9,81,57,7,3.9,43.08
Supplier_19106,Auto,35152,8.7,92,12,10,4.4,44.86
Supplier_19107,Furniture,42951,6.3,100,2,10,4.4,48.22
Supplier_19108,Phone,26320,9.8,75,12,4,4.3,48.99
Supplier_19109,Furniture,7763,7.5,76,3,8,3.7,43.97
Supplier_19110,Camera,52626,6.2,90,3,3,4.0,43.99
Supplier_19111,Gardening,4913,7.5,71,62,5,3.9,40.72
Supplier_19112,Laptop,50651,8.4,94,5,8,3.7,46.56
Supplier_19113,Furniture,24376,9.8,72,5,4,4.6,51.77
Supplier_19114,Auto,28590,9.1,97,4,13,3.8,51.54
Supplier_19115,Gardening,3596,7.5,78,12,11,3.9,43.12
Supplier_19116,Pets,5811,6.5,92,25,14,4.4,40.48
Supplier_19117,Laptop,101171,8.4,83,5,2,3.9,51.26
Supplier_19118,Toys,9290,6.5,89,24,10,4.1,37.96
Supplier_19119,Auto,11259,8.6,86,1,11,4.4,56.14
Supplier_19120,Sports,8440,6.5,100,17,10,3.7,38.63
Supplier_19121,Industrial,145724,6.1,95,5,6,4.0,42.36
Supplier_19122,Sports,13852,7.8,95,13,9,3.6,45.85
Supplier_19123,Skincare,891,8.4,73,36,9,3.6,41.16
Supplier_19124,Grocery,204,7.9,75,397,4,5.0,43.08
Supplier_19125,Auto,31898,9.0,74,12,2,4.1,47.65
Supplier_19126,Pets,527,7.5,74,47,4,4.1,42.11
Supplier_19127,Grocery,206,9.8,92,883,9,4.8,48.71
Supplier_19128,Stationery,445,7.5,91,4273,2,3.4,46.34
Supplier_19129,Music,46793,8.3,80,2,6,3.5,47.19
Supplier_19130,Appliances,77033,9.2,97,3,2,3.5,55.22
Supplier_19131,Fashion,4137,9.6,94,351,1,3.5,61.21
Supplier_19132,Skincare,1546,8.0,83,170,3,4.0,46.17
Supplier_19133,Appliances,48094,8.1,90,1,12,4.0,56.37
Supplier_19134,Sports,1135,6.6,95,48,8,4.9,41.75
Supplier_19135,Camera,45411,8.4,100,3,9,4.8,46.5
Supplier_19136,Furniture,11951,10.0,99,5,8,3.5,51.97
Supplier_19137,Auto,21954,7.4,73,13,9,4.3,40.92
Supplier_19138,Phone,45377,7.2,82,10,1,4.8,57.23
Supplier_19139,Gardening,4770,7.5,75,10,8,4.1,44.08
Supplier_19140,Phone,46167,9.7,84,12,8,3.4,47.9
Supplier_19141,Industrial,9852,6.6,78,3,9,4.3,45.28
Supplier_19142,Pets,5386,6.6,90,14,12,4.7,41.65
Supplier_19143,Gardening,1836,8.2,98,85,12,4.8,44.09
Supplier_19144,Furniture,72790,8.8,84,3,6,3.5,48.47
Supplier_19145,Gardening,2932,8.9,95,71,1,3.9,59.99
Supplier_19146,Laptop,56466,9.6,82,9,9,4.2,48.03
Supplier_19147,Furniture,12044,7.2,72,5,11,3.2,40.49
Supplier_19148,Sports,3542,8.2,86,20,4,4.6,46.46
Supplier_19149,Music,129436,9.3,99,2,9,3.8,51.74
Supplier_19150,Gardening,3897,8.1,78,20,5,4.5,45.51
Supplier_19151,Kitchen,7882,9.3,81,11,5,4.5,43.22
Supplier_19152,Music,114770,6.8,93,2,5,4.0,47.27
Supplier_19153,Fashion,1403,6.1,86,426,14,4.3,38.24
Supplier_19154,Grocery,717,7.2,98,618,14,4.6,42.45
Supplier_19155,Fashion,4234,7.9,95,446,11,3.2,43.64
Supplier_19156,Appliances,29136,8.3,89,1,11,4.4,56.17
Supplier_19157,Toys,418,9.9,96,86,6,3.9,51.71
Supplier_19158,Toys,1133,8.7,77,47,12,4.7,42.71
Supplier_19159,Music,2721,7.4,77,5,5,3.4,41.74
Supplier_19160,Laptop,66863,8.2,81,1,6,3.6,50.87
Supplier_19161,Stationery,60,7.0,70,619,14,3.5,36.97
Supplier_19162,Stationery,247,7.4,87,4620,13,4.9,44.69
Supplier_19163,Sports,10123,9.4,92,25,7,4.9,51.56
Supplier_19164,Industrial,6945,9.4,70,5,10,4.4,46.2
Supplier_19165,Camera,136509,8.2,90,2,7,3.9,47.17
Supplier_19166,Kitchen,7734,9.3,98,6,1,3.8,61.17
Supplier_19167,Auto,31727,9.0,96,6,12,4.5,48.76
Supplier_19168,Toys,8233,7.2,87,31,6,4.1,40.21
Supplier_19169,Phone,70165,9.8,86,19,14,4.5,49.76
Supplier_19170,Fashion,4995,6.8,100,295,8,4.6,43.38
Supplier_19171,Fashion,1585,6.5,89,286,2,3.2,43.83
Supplier_19172,Kitchen,14296,9.1,83,19,1,4.3,59.74
Supplier_19173,Sports,11180,8.9,79,41,2,3.3,43.21
Supplier_19174,Toys,5453,7.8,94,38,9,4.8,42.89
Supplier_19175,Toys,914,8.5,93,58,13,4.4,47.54
Supplier_19176,Grocery,982,8.6,80,831,14,3.1,42.15
Supplier_19177,Fashion,2331,7.5,76,418,6,3.9,41.05
Supplier_19178,Stationery,228,9.3,84,4379,6,3.5,47.77
Supplier_19179,Sports,2823,8.9,98,32,5,4.2,47.11
Supplier_19180,Solar,292900,8.1,95,3,11,3.2,49.89
Supplier_19181,Toys,8753,9.5,97,81,12,3.1,46.72
Supplier_19182,Camera,189956,6.3,80,3,13,4.0,37.85
Supplier_19183,Appliances,60463,8.6,82,3,11,3.5,43.42
Supplier_19184,Kitchen,13742,6.6,96,13,6,3.3,42.25
Supplier_19185,Furniture,63617,9.8,99,2,11,5.0,55.98
Supplier_19186,Auto,11846,7.5,73,5,9,4.4,41.27
Supplier_19187,Camera,63888,8.5,77,2,5,4.6,47.1
Supplier_19188,Grocery,664,9.9,95,795,8,3.4,48.62
Supplier_19189,Stationery,178,6.0,95,3435,14,3.7,40.65
Supplier_19190,Stationery,327,7.8,85,2788,10,4.5,45.13
Supplier_19191,Camera,154791,6.1,77,1,14,4.5,45.77
Supplier_19192,Toys,10000,7.0,73,36,6,4.1,42.07
Supplier_19193,Skincare,3357,9.5,74,107,14,3.8,41.19
Supplier_19194,Auto,49398,9.0,85,8,12,3.3,44.15
Supplier_19195,Auto,17582,6.8,70,10,3,4.7,42.01
Supplier_19196,Kitchen,6577,6.4,100,5,9,3.9,43.39
Supplier_19197,Skincare,1813,6.2,100,69,3,3.6,43.21
Supplier_19198,Kitchen,9903,7.6,88,20,12,4.1,41.95
Supplier_19199,Industrial,75773,9.3,73,1,10,5.0,55.89
Supplier_19200,Auto,40638,8.1,90,1,5,3.3,54.26
Supplier_19201,Camera,92730,9.1,83,2,5,3.2,51.67
Supplier_19202,Camera,81190,9.7,95,3,7,3.7,54.7
Supplier_19203,Stationery,397,8.6,85,827,1,4.4,58.37
Supplier_19204,Solar,26835,9.8,71,3,9,3.7,45.03
Supplier_19205,Solar,37897,6.5,79,2,10,4.9,42.67
Supplier_19206,Toys,4779,9.6,99,93,14,4.3,47.14
Supplier_19207,Stationery,302,6.8,89,1075,11,3.4,38.38
Supplier_19208,Appliances,41679,6.5,100,1,11,3.5,50.21
Supplier_19209,Music,55080,7.4,99,4,9,3.6,44.77
Supplier_19210,Skincare,3933,8.4,77,97,11,3.0,40.06
Supplier_19211,Industrial,47353,8.5,79,5,11,4.7,46.09
Supplier_19212,Pets,3805,6.6,75,47,10,3.3,33.62
Supplier_19213,Appliances,26585,8.6,88,1,3,3.3,56.64
Supplier_19214,Stationery,143,8.8,98,4297,7,4.2,50.11
Supplier_19215,Industrial,6430,7.9,83,3,12,3.2,44.58
Supplier_19216,Auto,23576,9.5,88,12,5,3.1,49.17
Supplier_19217,Toys,8716,6.8,79,47,14,3.4,38.64
Supplier_19218,Fashion,417,9.7,83,360,7,3.4,47.32
Supplier_19219,Phone,94520,9.8,74,10,5,3.3,45.77
Supplier_19220,Industrial,38429,8.4,83,4,6,3.9,44.33
Supplier_19221,Gardening,2645,6.3,83,46,10,3.8,37.11
Supplier_19222,Solar,390538,8.1,96,5,9,3.7,46.83
Supplier_19223,Skincare,4908,8.5,83,182,2,4.5,50.22
Supplier_19224,Gardening,4687,9.2,83,92,14,3.8,46.57
Supplier_19225,Grocery,1784,6.5,79,262,4,4.9,42.16
Supplier_19226,Gardening,2377,8.5,80,31,9,4.1,43.54
Supplier_19227,Kitchen,7525,6.7,73,12,8,4.7,40.26
Supplier_19228,Appliances,31527,6.2,92,3,8,4.0,40.18
Supplier_19229,Furniture,26664,9.4,76,3,4,4.4,50.13
Supplier_19230,Grocery,1983,9.4,77,762,13,3.1,42.13
Supplier_19231,Appliances,28867,10.0,94,3,1,3.8,65.39
Supplier_19232,Phone,104895,8.0,73,15,14,3.5,39.98
Supplier_19233,Solar,496058,7.1,93,2,5,4.4,46.55
Supplier_19234,Grocery,1654,9.3,92,740,7,3.2,46.62
Supplier_19235,Pets,6031,8.0,71,37,9,4.4,41.54
Supplier_19236,Sports,11086,9.7,94,42,9,4.3,49.57
Supplier_19237,Kitchen,8084,9.2,70,21,3,4.3,45.78
Supplier_19238,Fashion,778,8.9,82,290,3,3.3,45.88
Supplier_19239,Solar,224567,9.9,100,2,6,4.3,56.72
Supplier_19240,Pets,7363,7.4,94,38,9,4.8,42.9
Supplier_19241,Solar,450277,9.3,75,1,1,3.3,67.68
Supplier_19242,Laptop,114892,7.0,79,10,10,4.2,41.22
Supplier_19243,Phone,56984,7.1,78,15,7,4.9,39.74
Supplier_19244,Auto,36071,6.1,72,13,10,4.4,37.09
Supplier_19245,Appliances,65160,7.2,87,3,14,3.4,43.91
Supplier_19246,Toys,8993,7.4,75,78,13,4.9,40.52
Supplier_19247,Grocery,982,10.0,94,344,14,4.0,48.72
Supplier_19248,Stationery,339,6.7,90,2778,9,4.5,42.49
Supplier_19249,Furniture,64280,7.4,80,5,13,4.0,42.93
Supplier_19250,Kitchen,4460,7.8,80,24,14,3.9,42.42
Supplier_19251,Fashion,1601,6.7,76,153,10,3.6,37.21
Supplier_19252,Fashion,4006,6.0,80,230,14,3.3,33.15
Supplier_19253,Skincare,3238,9.1,99,136,9,3.5,47.31
Supplier_19254,Stationery,458,8.2,80,1116,14,4.4,39.47
Supplier_19255,Camera,75004,6.2,74,1,6,4.7,48.28
Supplier_19256,Music,103306,7.6,85,4,13,4.8,43.39
Supplier_19257,Gardening,989,6.6,82,43,11,4.8,38.89
Supplier_19258,Toys,9436,7.9,95,45,10,3.6,40.13
Supplier_19259,Music,6817,9.6,92,5,12,3.1,48.78
Supplier_19260,Furniture,22485,8.0,94,2,13,4.6,47.75
Supplier_19261,Pets,2012,9.1,84,20,13,4.4,45.52
Supplier_19262,Furniture,33573,7.8,84,4,2,4.5,52.63
Supplier_19263,Phone,44780,8.3,94,19,8,4.4,48.16
Supplier_19264,Sports,7414,7.8,87,33,8,3.4,41.76
Supplier_19265,Appliances,60707,8.0,81,2,6,3.9,43.82
Supplier_19266,Camera,207501,8.1,97,1,13,4.7,53.66
Supplier_19267,Music,96728,6.4,73,5,12,4.8,39.66
Supplier_19268,Appliances,37869,8.6,93,2,10,3.6,46.21
Supplier_19269,Phone,67658,9.8,91,11,2,3.2,54.57
Supplier_19270,Music,15443,8.7,83,3,8,3.2,48.86
Supplier_19271,Kitchen,15875,6.5,88,17,11,3.7,40.17
Supplier_19272,Sports,12464,6.7,76,19,5,3.1,37.34
Supplier_19273,Stationery,375,7.4,89,674,5,4.8,42.44
Supplier_19274,Skincare,3469,6.9,85,199,4,3.8,41.44
Supplier_19275,Kitchen,7398,8.7,76,14,14,3.9,42.97
Supplier_19276,Grocery,1494,6.3,93,129,3,4.1,41.41
Supplier_19277,Music,45584,8.6,79,1,4,3.6,54.41
Supplier_19278,Auto,24232,9.9,91,19,5,3.0,50.58
Supplier_19279,Phone,114515,7.7,87,18,7,4.9,44.07
Supplier_19280,Furniture,57413,9.2,72,5,8,3.9,46.55
Supplier_19281,Skincare,3591,8.2,82,127,2,5.0,49.16
Supplier_19282,Fashion,4084,8.9,72,497,10,5.0,42.19
Supplier_19283,Phone,68964,9.7,87,5,1,3.3,64.77
Supplier_19284,Appliances,59664,8.1,81,3,5,4.2,46.52
Supplier_19285,Industrial,140968,8.1,85,2,4,4.2,47.98
Supplier_19286,Furniture,30327,9.8,70,4,1,3.9,59.47
Supplier_19287,Gardening,3884,6.1,90,75,7,4.9,36.34
Supplier_19288,Industrial,128232,6.5,74,5,2,3.1,42.85
Supplier_19289,Toys,3534,6.1,82,23,6,3.8,35.72
Supplier_19290,Phone,60547,9.0,75,14,1,3.8,59.49
Supplier_19291,Gardening,2939,7.8,91,71,14,3.6,40.25
Supplier_19292,Kitchen,6472,8.4,94,17,14,4.0,42.13
Supplier_19293,Skincare,4465,8.5,90,170,12,4.5,41.65
